Card_Category,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1
0.0,0.8,0.6666666666666666,0.5,0.1948049592323529,0.2403655145013905,0.2107611624605221,0.0136986301369863,0.0508474576271186,0.0849335302806499
0.0,0.2,0.3333333333333333,0.3333333333333333,0.9368154375908846,0.2296384584823202,0.9226957957870948,0.0422962858353339,0.1525423728813559,0.3293943870014771
0.0,0.6,0.1666666666666666,0.0,0.1441061500648473,0.8756456098529996,0.1158404079622171,0.0591018217765852,0.1525423728813559,0.3899556868537667
0.0,0.8,0.3333333333333333,0.1666666666666666,0.0746031314148202,0.0,0.1130878219801234,0.0879819234571388,0.1864406779661017,0.7178729689807977
0.0,0.2,0.5,0.5,0.2536965992194137,0.8164481525625745,0.2251905079245501,0.0375653156333851,0.1101694915254237,0.6565731166912852
0.0,0.6,0.5,0.5,0.544768832173942,0.5701231624950338,0.5221220989192478,0.0499223273548933,0.1440677966101695,0.5701624815361891
0.0,0.8,0.1666666666666666,0.1666666666666666,0.0999676519225943,0.4874851013110846,0.101845681337467,0.0444852421974297,0.2542372881355932,0.4224519940915805
0.0,1.0,0.5,0.3333333333333333,0.0357854385280717,0.6154151767977751,0.0310028105351606,0.0965965259144188,0.1694915254237288,0.8234859675036929
0.0,0.2,0.5,0.1666666666666666,0.0,0.3210170838299563,0.018175759858604,0.0137692416325377,0.0762711864406779,0.6440177252584934
0.0,0.6,0.3333333333333333,0.0,0.5539895458269469,1.0,0.4996088430446498,0.0638327919785341,0.211864406779661,0.1639586410635155
0.0,0.0,0.5,0.5,0.4332435447446467,0.0,0.456813374670414,0.0064962575907357,0.0423728813559322,0.2481536189069424
0.0,1.0,0.6666666666666666,0.3333333333333333,0.0562221678048957,0.8740564163686929,0.0317271752672905,0.0382714305888998,0.1864406779661017,0.4224519940915805
0.0,0.2,0.3333333333333333,0.0,0.0412271711757468,0.9388160508541916,0.0126329209283458,0.0554300240079084,0.2542372881355932,0.4224519940915805
0.0,0.6,0.6666666666666666,0.5,0.057370978030516,0.6964640444974176,0.045779851070611,0.046462364072871,0.1440677966101695,0.9025110782865584
0.0,0.6,0.3333333333333333,0.5,0.0603941628347799,0.8009535160905841,0.0410569930171239,0.0414489478887162,0.1949152542372881,0.5945347119645495
0.3333333333333333,0.2,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0127806806948171,0.0423728813559322,0.3485967503692762
0.0,0.8,0.5,0.5,0.135671464460951,0.4970202622169249,0.1353692811404398,0.0569128654144894,0.1525423728813559,0.8316100443131462
0.0,0.2,0.6666666666666666,0.3333333333333333,0.6807819165177749,0.8351211760031784,0.6331527250601223,0.0540884055924304,0.135593220338983,0.5206794682422452
0.0,0.6,0.3333333333333333,0.3333333333333333,0.4019535820205154,0.6491855383392928,0.3794801958682235,0.0550063550345996,0.1101694915254237,0.6565731166912852
0.3333333333333333,0.6,0.1666666666666666,0.6666666666666666,1.0,0.601907032181168,0.9561034972329268,0.0552888010168055,0.1864406779661017,0.4224519940915805
0.0,0.8,0.5,0.5,0.1555640204730075,0.721891140246325,0.1380349433546779,0.059525490749894,0.211864406779661,0.4719350073855244
0.0,1.0,0.5,0.5,0.019520704281132,0.5832340087405642,0.0177614232318256,0.0439203502330179,0.1525423728813559,0.3899556868537667
0.0,0.4,0.3333333333333333,0.5,1.0,0.7004370282081843,0.948917799090198,0.0734359553735348,0.2627118644067797,0.7548005908419498
0.0,0.8,0.5,0.5,0.0235113082227603,0.4108065156932856,0.0341610407672471,0.07272984041802,0.2203389830508474,0.190546528803545
0.0,0.6,0.3333333333333333,0.5,0.0444922107643518,0.8065156932856575,0.0254107148031176,0.0526761756814009,0.0932203389830508,0.2747415066469719
0.0,1.0,0.3333333333333333,0.3333333333333333,0.6492198671612598,0.6070719110051649,0.6195346680960797,0.0624205620675045,0.211864406779661,0.3648449039881832
0.0,0.4,0.5,0.5,0.6915142225729117,0.767580452920143,0.6483643844348507,0.0586781528032763,0.1186440677966101,0.8522895125553914
0.0,0.8,0.5,0.3333333333333333,0.1158998358410651,0.601907032181168,0.108770608176629,0.0550063550345996,0.1949152542372881,0.3005908419497784
0.0,0.6,0.6666666666666666,0.3333333333333333,0.1692892794843656,0.7155343663090982,0.1516530003187204,0.1291484253636492,0.3983050847457627,0.6927621861152142
0.0,1.0,0.1666666666666666,0.3333333333333333,0.0331854995964048,0.724274930472785,0.0205719583924897,0.0676458127383138,0.1101694915254237,0.2400295420974889
0.0,1.0,0.5,0.3333333333333333,0.8303388687847101,0.7544696066746126,0.7823718598788862,0.058183872334416,0.211864406779661,0.2747415066469719
0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6090584028605482,0.9555819546257932,0.077178364637763,0.1610169491525423,0.3677991137370753
0.0,0.2,0.6666666666666666,0.5,0.0217578610362872,0.0,0.0624402399095992,0.0074142070329049,0.0169491525423728,0.5066469719350074
0.0,0.2,0.5,0.5,0.2628568491763333,0.5629717918156536,0.2524555964419204,0.0394012145177234,0.0847457627118644,0.5834564254062038
0.0,0.8,0.5,0.0,0.0497827841718136,0.7588398887564561,0.0339582186422507,0.0720943369580567,0.211864406779661,0.4719350073855244
0.0,0.6,0.3333333333333333,0.1666666666666666,0.5321319196921189,0.8168454509336511,0.4920175006519283,0.0495692698771359,0.1779661016949152,0.5125553914327917
0.0,0.8,0.3333333333333333,0.5,0.0782309531799369,0.0,0.116564772694347,0.0513345572659228,0.1864406779661017,0.4224519940915805
0.0,0.4,0.3333333333333333,0.3333333333333333,0.2567197840236776,0.0,0.2876307478341494,0.0540884055924304,0.0932203389830508,0.9638109305760708
0.0,0.6,0.6666666666666666,0.5,0.1553221656886663,0.0,0.1904499753715991,0.0674339782516593,0.2033898305084746,0.4364844903988183
0.0,0.8,0.6666666666666666,0.1666666666666666,0.0370551761458626,0.8092967818831943,0.0180801437139628,0.0547945205479452,0.1610169491525423,0.6683899556868539
0.0,0.8,0.6666666666666666,0.3333333333333333,0.0609383360995474,0.4767580452920143,0.0652218004809781,0.056701030927835,0.1694915254237288,0.2038404726735598
0.0,0.8,0.5,0.3333333333333333,0.0710660051938315,0.6777910210568137,0.0602671457132095,0.0776020336110718,0.2711864406779661,0.4815361890694239
0.0,0.4,0.3333333333333333,0.0,0.2494339086454016,0.8939213349225268,0.215455045924724,0.0457562491173563,0.0762711864406779,0.516248153618907
0.0,0.2,0.5,0.5,0.1212508729446122,0.6468017481128328,0.1106249818908817,0.0230193475497811,0.0677966101694915,0.2636632200886263
0.0,0.6,0.6666666666666666,0.0,0.6528174570783338,0.77870480731029,0.6104656216498131,0.0550063550345996,0.1016949152542373,0.7178729689807977
0.3333333333333333,0.8,0.5,0.5,1.0,0.8156535558204211,0.9405151681974908,0.0689874311537918,0.135593220338983,0.5206794682422452
0.0,1.0,0.3333333333333333,0.3333333333333333,0.0453991662056309,0.5021851410409217,0.0484744878741343,0.0528880101680553,0.1949152542372881,0.3485967503692762
0.0,0.4,0.5,0.0,0.0128092340156661,0.0,0.053863761481181,0.0505578308148566,0.2033898305084746,0.5620384047267356
0.0,0.2,0.5,0.5,0.2091953189006491,0.3678982916170044,0.2152522237997276,0.0745657393023584,0.2288135593220339,0.3796159527326441
0.0,1.0,0.1666666666666666,0.3333333333333333,1.0,0.3698847834723878,0.9730246573754816,0.0361530857223556,0.0932203389830508,0.791728212703102
0.0,0.8,0.3333333333333333,0.5,0.3933677371764059,0.9694080254270956,0.3478978935473589,0.0511933342748199,0.1694915254237288,0.4719350073855244
0.0,1.0,0.0,0.0,0.0,0.0,0.041587228001043,0.1017511650896766,0.288135593220339,0.7880354505169868
0.0,1.0,0.5,0.3333333333333333,0.9780819101690869,0.77870480731029,0.9222032277692463,0.0379183731111424,0.1779661016949152,0.5878877400295421
0.0,0.6,0.5,0.0,0.2124603584892541,0.7493047278506159,0.1905658737287399,0.0587487642988278,0.1864406779661017,0.2680945347119646
0.0,0.8,0.1666666666666666,0.3333333333333333,0.0551640531234033,0.66507747318236,0.0459536986063222,0.0523231182036435,0.211864406779661,0.2348596750369276
0.0,1.0,0.1666666666666666,0.0,0.3661893057860734,0.5141040921732221,0.3550546171008026,0.0619968930941957,0.2288135593220339,0.7592319054652882
0.0,0.4,0.3333333333333333,0.0,0.318574145118917,0.5057608263806118,0.3100281053516066,0.1114955514757802,0.2203389830508474,0.8050221565731168
0.0,0.6,1.0,0.5,0.686888749822388,0.4751688518077075,0.6652565699881204,0.0424375088264369,0.1186440677966101,0.7178729689807977
0.0,0.4,0.3333333333333333,0.5,0.1186207021649026,0.755264203416766,0.1001941297482108,0.0736477898601892,0.2372881355932203,0.7178729689807977
0.0,0.4,0.3333333333333333,0.3333333333333333,1.0,0.4064362336114422,0.9703589951612436,0.0391187685355175,0.0254237288135593,0.4409158050221566
0.0,0.6,0.1666666666666666,0.0,0.0524734186476085,0.7751291219705999,0.0353489989279401,0.0517582262392317,0.1610169491525423,0.430576070901034
0.0,0.6,0.5,0.5,0.0710357733457888,0.611839491458085,0.065047952945267,0.0765428611777997,0.3135593220338983,0.2614475627769572
0.3333333333333333,0.2,0.5,0.3333333333333333,1.0,0.6066746126340882,0.9557558021615044,0.0535235136280186,0.2711864406779661,0.241506646971935
0.0,0.6,0.3333333333333333,0.3333333333333333,0.044975920333034,0.0,0.0846927244806304,0.0560655274678717,0.1186440677966101,0.6041358936484491
0.0,1.0,0.1666666666666666,0.0,0.926657536648558,0.0,0.9297076463941124,0.0605846631831662,0.1694915254237288,0.2481536189069424
0.0,0.4,0.5,0.3333333333333333,0.3092929677698268,0.8847834723877632,0.2734911482629734,0.0148284140658099,0.1101694915254237,0.2400295420974889
0.3333333333333333,0.6,0.3333333333333333,0.3333333333333333,0.3159137424911648,0.8303535955502582,0.2838061020485035,0.0442734077107753,0.1694915254237288,0.5443131462333826
0.0,0.8,0.1666666666666666,0.3333333333333333,0.0288623453263074,0.788637266587207,0.0117347086605047,0.0330461799180906,0.0508474576271186,0.5539143279172822
0.0,0.2,0.1666666666666666,0.5,0.0543175613782094,0.3166468017481128,0.0705531249094544,0.0694111001271007,0.1864406779661017,0.7178729689807977
0.0,0.4,0.1666666666666666,0.0,0.3117115156132379,0.3130711164084227,0.3175035493871874,0.0471684790283858,0.1440677966101695,0.6654357459379617
0.0,0.8,0.5,0.3333333333333333,0.1909050508348524,0.834326579261025,0.1637064294613623,0.0339641293602598,0.135593220338983,0.5206794682422452
0.0,1.0,0.3333333333333333,0.5,0.0764472741454212,0.6229638458482321,0.0694231159273317,0.0809913853975427,0.1610169491525423,0.8884785819793206
0.0,0.6,0.3333333333333333,0.3333333333333333,0.1441061500648473,1.0,0.1067713615159505,0.0490043779127241,0.0762711864406779,0.516248153618907
0.0,0.0,0.5,0.5,0.1991281135024503,0.0,0.2324341552458494,0.0115096737748905,0.0677966101694915,0.5701624815361891
0.0,1.0,0.3333333333333333,0.5,0.2296925118735583,0.9245133094954312,0.1943035957465303,0.0438497387374664,0.0677966101694915,0.4490398818316101
0.0,0.4,0.3333333333333333,0.5,0.1480362903103904,0.4481525625744934,0.1507837626401645,0.0499223273548933,0.0847457627118644,0.4719350073855244
0.0,0.2,0.5,0.5,0.4093603847909619,0.0,0.4339234491351085,0.0014122299110295,0.0,0.7178729689807977
0.0,0.4,0.3333333333333333,0.5,0.039110941812762,0.0,0.0790716541593023,0.0161700324812879,0.0508474576271186,0.3153618906942393
0.0,0.4,0.3333333333333333,0.0,0.2865283861937197,0.6102502979737783,0.2716947237272911,0.0764016381866967,0.2033898305084746,0.7178729689807977
0.0,0.6,0.1666666666666666,0.5,0.1182276881403483,0.4878823996821613,0.1193173586764407,0.0588193757943793,0.1694915254237288,0.9453471196454948
0.0,0.6,0.1666666666666666,0.5,0.2396690217276292,0.4386174016686531,0.239301132906441,0.0559949159723202,0.2457627118644068,0.4409158050221566
0.0,0.8,0.1666666666666666,0.0,0.6100393920979996,0.0,0.6262567728102454,0.0593842677587911,0.1016949152542373,0.3242245199409158
0.3333333333333333,0.2,0.3333333333333333,0.5,0.512360291072233,0.0,0.5326398748297743,0.0556418584945629,0.1016949152542373,0.4010339734121122
0.0,1.0,0.3333333333333333,0.3333333333333333,0.0292251275028191,0.611839491458085,0.0249760959638397,0.0407428329332015,0.1610169491525423,0.8884785819793206
0.0,0.4,0.5,0.5,0.0181300392711706,0.0,0.0589632891953756,0.0514051687614743,0.1525423728813559,0.5332348596750369
0.0,1.0,0.1666666666666666,0.5,0.2024536167871406,0.0,0.235621360067221,0.0851574636350798,0.1610169491525423,0.5790251107828657
0.0,1.0,0.1666666666666666,0.5,0.2396085580315439,0.2455303933253873,0.2533248341204763,0.0415901708798192,0.1440677966101695,0.5701624815361891
0.0,0.2,0.5,0.1666666666666666,0.0531082874565039,0.77632101708383,0.0358705415350737,0.0547239090523937,0.1610169491525423,0.5007385524372231
0.0,0.8,0.3333333333333333,0.1666666666666666,0.0427387635778787,0.4068335319825188,0.0528786254454843,0.0805677164242338,0.1525423728813559,0.7178729689807977
0.0,0.2,0.5,0.5,0.0842168590923794,0.5184743742550656,0.0844899023556341,0.0453325801440474,0.1779661016949152,0.5878877400295421
0.0,1.0,0.8333333333333334,0.5,0.0617848278447413,0.8398887564560985,0.0395503143742937,0.0373534811467306,0.1186440677966101,0.1735598227474151
0.0,0.8,0.3333333333333333,0.5,0.0491781472109608,0.6237584425903854,0.0432300872135137,0.0437791272419149,0.1525423728813559,0.9638109305760708
0.0,0.4,0.1666666666666666,0.3333333333333333,0.0225741209334385,0.699642431466031,0.0121983020890678,0.080144047450925,0.1694915254237288,0.2961595273264402
0.0,0.6,0.1666666666666666,0.0,0.0052210401569637,0.2963845848232022,0.0249760959638397,0.0637621804829826,0.1610169491525423,0.5007385524372231
0.0,1.0,0.5,0.5,0.9534127221662934,1.0,0.882421116680671,0.0061432001129783,0.059322033898305,0.4963072378138848
0.0,0.8,0.3333333333333333,0.3333333333333333,0.0,0.0,0.041587228001043,0.1182036435531704,0.3644067796610169,0.5908419497784343
0.0,1.0,0.5,0.5,0.1591616103900815,0.354787445371474,0.1682554399791383,0.0619968930941957,0.1525423728813559,0.5332348596750369
0.0,0.2,0.3333333333333333,0.1666666666666666,0.0536222288732287,0.0,0.0929794570161968,0.0174410394012145,0.0847457627118644,0.1639586410635155
0.3333333333333333,0.4,0.1666666666666666,0.5,1.0,0.5005959475566151,0.963492017500652,0.0701878265781669,0.2033898305084746,0.5620384047267356
0.0,0.6,0.1666666666666666,0.3333333333333333,0.2526989482340066,0.5697258641239571,0.2422275664242459,0.0701172150826154,0.2033898305084746,0.3323485967503692
0.0,0.8,0.3333333333333333,0.3333333333333333,0.2709287526037179,0.7059992054032579,0.2497609596383971,0.042013839853128,0.1525423728813559,0.619645494830133
0.0,0.6,0.3333333333333333,0.5,0.0579756149913688,0.3913388955105284,0.0686118274273462,0.0345290213246716,0.1525423728813559,0.3899556868537667
0.0,1.0,0.3333333333333333,0.5,0.292272437321821,0.8371076678585618,0.2606554052096311,0.0517582262392317,0.1186440677966101,0.7178729689807977
0.0,0.8,0.5,0.0,0.043887573803499,0.7949940405244339,0.0256714861066844,0.0953255189944923,0.2203389830508474,0.7178729689807977
0.0,1.0,0.3333333333333333,0.3333333333333333,0.0587011793443921,0.6758045292014303,0.0485614116419899,0.0700466035870639,0.1271186440677966,0.9194977843426884
0.0,0.2,0.1666666666666666,0.3333333333333333,0.6013930835578049,0.4970202622169249,0.5817228290788978,0.0670809207739019,0.3389830508474576,0.7791728212703102
0.0,1.0,0.3333333333333333,0.1666666666666666,0.3452990987886099,0.0,0.3725262944397763,0.0591724332721367,0.1440677966101695,0.190546528803545
0.0,0.4,0.1666666666666666,0.0,0.1463130749719599,0.1835518474374255,0.1684292875148494,0.0407428329332015,0.1949152542372881,0.6742983751846381
0.0,0.8,0.1666666666666666,0.5,0.0,0.2932061978545888,0.0202039811085677,0.0505578308148566,0.1949152542372881,0.4010339734121122
0.0,0.8,0.1666666666666666,0.3333333333333333,0.2393364713991601,0.6460071513706794,0.2238576768174311,0.0508402767970625,0.1525423728813559,0.619645494830133
0.0,1.0,0.1666666666666666,0.5,0.5840702346293727,0.0,0.6013676006142613,0.0737890128512921,0.1864406779661017,0.4844903988183162
0.0,0.8,0.3333333333333333,0.0,0.7806074787545689,0.0,0.7897314055573262,0.061149555147578,0.211864406779661,0.4158050221565731
0.0,0.6,0.3333333333333333,0.5,0.148399072486902,0.6332936034962257,0.1376292991046852,0.0890410958904109,0.2288135593220339,0.5420974889217135
0.0,0.4,0.5,0.0,0.6092835958969337,0.6658720699245133,0.5769709964361255,0.0962434684366614,0.3559322033898305,0.3700147710487445
0.0,0.8,0.1666666666666666,0.1666666666666666,0.0607871768593342,0.6348827969805324,0.0535450409990438,0.0825448382996751,0.2711864406779661,0.3899556868537667
0.0,0.2,0.1666666666666666,0.3333333333333333,0.1387551129613002,0.3174413984902662,0.1514212036044389,0.034740855811326,0.1016949152542373,0.4010339734121122
0.0,0.4,0.3333333333333333,0.5,0.5071604132088992,0.7938021454112039,0.469765016080897,0.0588899872899308,0.0932203389830508,0.791728212703102
0.0,0.0,0.5,0.3333333333333333,0.0,0.3575685339690107,0.0155100976443658,0.0176528738878689,0.0932203389830508,0.4335302806499261
0.0,0.8,0.5,0.0,0.1163835454097473,0.3440603893524036,0.128038710051285,0.0894647648637198,0.2711864406779661,0.5332348596750369
0.0,0.6,0.8333333333333334,0.5,0.3004350362933336,0.7969805323798173,0.2714049778344392,0.0559243044767688,0.1440677966101695,0.5701624815361891
0.3333333333333333,0.4,0.3333333333333333,0.1666666666666666,1.0,0.6670639650377433,0.9513516645901544,0.0388363225533116,0.1440677966101695,0.3485967503692762
0.3333333333333333,0.6,0.3333333333333333,0.3333333333333333,1.0,0.5832340087405642,0.957465302929331,0.0579014263522101,0.1864406779661017,0.4844903988183162
0.3333333333333333,0.4,0.3333333333333333,0.3333333333333333,0.2743751832805788,0.6277314263011522,0.2587720569060933,0.050769665301511,0.1440677966101695,0.5701624815361891
0.0,0.2,0.6666666666666666,0.5,0.0,0.0,0.041587228001043,0.0265499223273548,0.1440677966101695,0.2902511078286558
0.0,0.4,0.5,0.5,0.0,0.0,0.041587228001043,0.0235842395141929,0.1186440677966101,0.3485967503692762
0.0,0.2,0.1666666666666666,0.3333333333333333,0.0356947429839438,0.7067938021454112,0.0242517312317097,0.0663748058183872,0.2288135593220339,0.6787296898079764
0.0,0.2,0.5,0.0,0.6943862481369625,0.9515295987286452,0.6377017355778982,0.1271713034882078,0.3220338983050847,0.5066469719350074
0.0,0.6,0.1666666666666666,0.3333333333333333,0.0283786357576252,0.655145013905443,0.0210065772317677,0.0612907781386809,0.135593220338983,0.8412112259970459
0.3333333333333333,0.4,0.3333333333333333,0.5,1.0,0.5399284862932062,0.9606235331614176,0.0369298121734218,0.135593220338983,0.9867060561299854
0.0,0.8,0.5,0.5,0.2916678003609683,0.8768375049662296,0.2571784544954075,0.0715294449936449,0.2542372881355932,0.7954209748892171
0.0,0.6,0.3333333333333333,0.3333333333333333,0.3021280197837214,1.0,0.2582215397096746,0.061008332156475,0.2288135593220339,0.5420974889217135
0.0,0.8,0.5,0.3333333333333333,0.3573313743095802,0.6837504966229638,0.3341929128154608,0.0402485524643412,0.0932203389830508,0.9638109305760708
0.0,0.4,0.3333333333333333,0.5,0.0342436142778972,0.7767183154549067,0.0177614232318256,0.0511227227792684,0.1186440677966101,0.5066469719350074
0.0,0.8,0.3333333333333333,0.0,0.1312878464947683,0.4640444974175606,0.1335728566047576,0.0769665301511086,0.1864406779661017,0.3153618906942393
0.0,0.8,0.1666666666666666,0.3333333333333333,0.1945026407519265,0.9968216130313866,0.1553037985686552,0.0455444146307018,0.1864406779661017,0.6307237813884786
0.0,1.0,0.1666666666666666,0.3333333333333333,1.0,0.4775526420341676,0.9651725436791934,0.059525490749894,0.1949152542372881,0.5236336779911374
0.0,0.2,0.1666666666666666,0.5,0.0126580747754529,0.6368692888359158,0.0072726219105844,0.0762604151955938,0.2796610169491525,0.912112259970458
0.0,0.8,0.1666666666666666,0.0,0.0143510582658407,0.5053635280095352,0.0184857879639556,0.0662335828272842,0.1016949152542373,0.7178729689807977
0.0,0.8,0.5,0.0,0.0725775975959634,0.9117997616209772,0.0446498420884883,0.053735348114673,0.1186440677966101,0.5066469719350074
0.0,1.0,0.3333333333333333,0.5,0.0204578915704538,0.4533174413984903,0.0281343261959261,0.0503459963282022,0.0847457627118644,0.3766617429837519
0.0,0.8,0.3333333333333333,0.3333333333333333,0.0,0.2697655939610647,0.0219134818763944,0.0428611777997458,0.1610169491525423,0.7703101920236337
0.0,0.6,0.5,0.0,0.7956327072317605,0.710766785856178,0.7522962362008518,0.0341759638469142,0.1186440677966101,0.6041358936484491
0.0,0.6,0.1666666666666666,0.3333333333333333,0.0,0.0,0.041587228001043,0.0676458127383138,0.135593220338983,0.4409158050221566
0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.3760751200960164,0.8827969805323799,0.3376408889403993,0.0810619968930942,0.2372881355932203,0.242983751846381
0.0,0.4,0.1666666666666666,0.5,0.050417652980709,0.5180770758839889,0.0521252861240691,0.0605846631831662,0.2372881355932203,0.2799113737075332
0.0,0.6,0.5,0.5,1.0,0.6618990862137465,0.951728334250862,0.0499929388504448,0.0677966101694915,0.5701624815361891
0.0,0.6,0.6666666666666666,0.5,0.0,0.4072308303535955,0.0118882739837162,0.0135574071458833,0.0169491525423728,0.5066469719350074
0.0,0.8,0.3333333333333333,0.3333333333333333,0.1139347657182936,0.6944775526420341,0.1001361805696404,0.0564891964411806,0.135593220338983,0.7178729689807977
0.0,1.0,0.3333333333333333,0.3333333333333333,0.499632683046282,0.6531585220500596,0.4728073479558427,0.088758649908205,0.3389830508474576,0.6610044313146234
0.0,1.0,0.5,0.5,0.0391411736608047,0.7226857369884784,0.0263958508388143,0.0298686626182742,0.1271186440677966,0.6610044313146234
0.0,0.2,0.5,0.5,0.0126580747754529,0.7282479141835518,0.0006084663749891,0.0225250670809207,0.059322033898305,0.4963072378138848
0.0,0.4,0.5,0.5,1.0,0.0,1.0,0.0430730122864002,0.1440677966101695,0.2378138847858197
0.0,0.8,0.5,0.5,0.2923026691698637,0.4854986094557012,0.2863268913163156,0.0703290495692698,0.1949152542372881,0.6742983751846381
0.0,0.2,0.5,0.5,0.0429503865141772,1.0,0.0098223857676817,0.021677729134303,0.1694915254237288,0.4719350073855244
0.0,0.6,0.3333333333333333,0.3333333333333333,0.1158091402969372,0.5860150973381009,0.1098426679801813,0.1118486089535376,0.1271186440677966,0.4719350073855244
0.0,0.2,0.3333333333333333,0.5,0.0,0.0,0.041587228001043,0.0215365061432001,0.0932203389830508,0.4335302806499261
0.0,0.0,0.5,0.3333333333333333,0.0589128022806906,0.0,0.0980500101411062,0.0,0.1186440677966101,0.4224519940915805
0.0,1.0,0.3333333333333333,0.5,0.0164370557807828,0.5121176003178387,0.0199924666067858,0.0612201666431295,0.3305084745762712,0.4889217134416543
0.0,0.2,0.3333333333333333,0.3333333333333333,0.0969444671183304,0.6555423122765197,0.086691971141309,0.0482276514616579,0.1949152542372881,0.4593796159527327
0.0,1.0,0.5,0.3333333333333333,0.0226950483256091,0.6618990862137465,0.0150667864283023,0.0548651320434966,0.2203389830508474,0.4490398818316101
0.0,0.4,0.5,0.5,0.0303437058803967,0.0,0.0706690232665952,0.0134867956503318,0.0762711864406779,0.516248153618907
0.0,0.6,0.1666666666666666,0.3333333333333333,0.6005768236606537,0.6086611044894716,0.5727986555790572,0.0889704843948594,0.1271186440677966,0.6610044313146234
0.0,0.8,0.1666666666666666,0.3333333333333333,0.185584245579348,0.9852999602701628,0.1475965578187929,0.0634797345007767,0.211864406779661,0.1026587887740029
0.0,0.6,0.1666666666666666,0.3333333333333333,0.0542873295301668,0.5903853794199444,0.0505606583026685,0.0595961022454455,0.1525423728813559,0.4571639586410636
0.0,1.0,0.5,0.6666666666666666,0.0444922107643518,0.2816845450933651,0.0636861472488627,0.0481570399661064,0.1440677966101695,0.413589364844904
0.0,0.2,0.6666666666666666,0.5,0.0658358954824549,0.4187524831148192,0.0741459739808188,0.0124982347126112,0.059322033898305,0.3818316100443132
0.0,0.4,0.3333333333333333,0.5,0.0548315027949343,0.5939610647596345,0.0508214296062353,0.0506284423104081,0.0423728813559322,0.6255539143279173
0.0,0.6,0.1666666666666666,0.0,0.6313528449680601,0.3786253476360747,0.6190710746675165,0.0591724332721367,0.2033898305084746,0.810192023633678
0.0,0.6,0.3333333333333333,0.3333333333333333,0.0512339128778603,0.5999205403257847,0.0469388346420189,0.065315633385115,0.2372881355932203,0.3205317577548006
0.0,0.2,0.5,0.0,0.0635382750312143,0.3373063170441001,0.0778836959986092,0.0572659228922468,0.1525423728813559,0.5332348596750369
0.0,1.0,0.5,0.3333333333333333,0.1678381507783189,0.547477155343663,0.1625184713006693,0.06842253918938,0.1610169491525423,0.430576070901034
