,CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
27,804424383,1.0,0.8409090909090909,1.0,0.2,0.4,0.5,0.5,0.0,1.0,0.4,0.5,0.4,0.26533586071582976,0.40127135478744536,0.2666241706023817,0.5595975232198143,0.09839073969508752,0.2542372881355932,0.7178729689807977,0.0990990990990991,0.00017803288585544982,0.9998198817451609
29,806624208,1.0,0.4772727272727273,1.0,0.8,0.4,0.5,0.25,0.0,0.6744186046511628,1.0,0.0,0.0,0.10117692584429994,0.5411203814064363,0.09909309535537333,0.47910216718266263,0.03776115189158667,0.23728813559322035,0.6440177252584934,0.28528528528528524,0.0,1.0
34,787937058,1.0,0.7272727272727273,1.0,0.0,0.2,0.5,0.5,0.0,0.8372093023255814,1.0,0.3333333333333333,0.4,0.336078385135605,0.6738180373460468,0.31454814128009734,0.3088235294117648,0.05512422360248447,0.11864406779661017,0.5066469719350074,0.13513513513513514,9.006803452186939e-05,0.9999099408725804
35,715318008,1.0,0.6590909090909091,0.0,0.2,0.6,0.0,0.0,0.0,0.5348837209302325,0.6,0.3333333333333333,0.2,0.0629336380703616,0.7604290822407628,0.046446266624170604,0.30185758513931893,0.0633116883116883,0.2796610169491525,0.3360413589364845,0.5445445445445446,5.501097875133171e-05,0.9999499671514336
37,785432733,1.0,0.36363636363636365,0.0,0.8,0.4,0.5,0.0,0.6666666666666666,0.5348837209302325,0.2,0.5,0.6,0.42308564380232005,0.0,0.4470779126705879,0.5766253869969041,0.032185206098249576,0.1016949152542373,0.8655834564254062,0.0,0.0003478845912413911,0.9996497700600352
38,715190283,1.0,0.7045454545454546,0.0,0.2,0.2,0.5,0.25,0.0,0.8372093023255814,0.4,0.5,0.4,0.06752887897284274,0.3520063567739372,0.08063628198070293,0.928792569659443,0.0673348390739695,0.15254237288135594,0.3899556868537667,0.24124124124124124,0.00016127186273058524,0.9998398948845875
39,708300483,0.0,0.9090909090909091,0.0,0.0,1.0,0.5,0.5,0.0,1.0,0.8,0.6666666666666666,0.6,0.19480495923235291,0.24036551450139054,0.21076116246052212,0.7213622291021673,0.013692828910220214,0.05084745762711865,0.08493353028064993,0.07707707707707707,0.9984489799496394,0.0015515586603228482
40,827111283,1.0,0.4318181818181818,1.0,0.6,0.2,0.0,0.5,0.0,0.6511627906976745,0.2,0.3333333333333333,0.4,0.9368154375908846,0.22963845848232023,0.9226957957870947,0.713622291021672,0.04227837380011293,0.15254237288135594,0.3293943870014771,0.018018018018018018,0.00011051848405039822,0.9998899277331539
41,758551608,1.0,0.5681818181818182,1.0,0.4,0.2,0.5,0.25,0.0,0.7209302325581395,0.6,0.16666666666666666,0.0,0.1441061500648473,0.8756456098529996,0.11584040796221713,0.5286377708978329,0.059076792772444944,0.15254237288135594,0.3899556868537667,0.35535535535535534,1.4676452177179944e-05,0.9999899934302866
43,778493808,1.0,0.5227272727272727,1.0,0.6,0.4,0.5,0.5,0.0,0.5581395348837209,0.8,0.3333333333333333,0.2,0.07460313141482025,0.0,0.11308782198012343,0.846749226006192,0.08794466403162056,0.1864406779661017,0.7178729689807977,0.0,6.161832416586789e-05,0.9999399605817203
44,720572508,1.0,0.2727272727272727,0.0,0.8,0.2,0.0,0.0,0.0,0.3488372093023256,0.2,0.5,0.6,0.25369659921941373,0.8164481525625745,0.22519050792455017,0.6633126934984521,0.037549407114624504,0.11016949152542373,0.6565731166912852,0.2092092092092092,0.0003097995440693107,0.9996897963388883
48,799723908,1.0,0.45454545454545453,1.0,0.6,0.4,0.5,0.5,0.0,0.627906976744186,0.6,0.5,0.6,0.544768832173942,0.5701231624950338,0.5221220989192478,0.5162538699690403,0.04990118577075099,0.1440677966101695,0.5701624815361891,0.07407407407407407,0.0002976915810955279,0.9996998029086015
49,771490833,1.0,0.5909090909090909,1.0,0.2,0.6,0.0,0.5,0.0,0.627906976744186,0.8,0.16666666666666666,0.2,0.09996765192259438,0.48748510131108463,0.10184568133746705,0.390092879256966,0.044466403162055336,0.2542372881355932,0.4224519940915805,0.25925925925925924,2.2660703133197533e-05,0.9999799868605734
50,720756708,1.0,0.5909090909090909,0.0,0.6,0.0,0.5,0.0,0.0,0.6511627906976745,1.0,0.5,0.4,0.03578543852807179,0.6154151767977751,0.031002810535160664,0.9295665634674924,0.09655561829474874,0.1694915254237288,0.8234859675036929,0.5915915915915916,0.00019762577139484377,0.9997998686057343
51,779471883,0.0,0.6363636363636364,0.0,0.2,0.2,0.5,0.0,0.0,0.627906976744186,0.2,0.5,0.2,0.0,0.3210170838299563,0.018175759858604004,0.6787925696594428,0.013763410502540938,0.07627118644067797,0.6440177252584934,0.5625625625625627,0.990924031060148,0.009079421003065353
53,712813458,1.0,0.5227272727272727,1.0,0.4,0.2,0.5,1.0,0.0,0.5348837209302325,0.6,0.3333333333333333,0.0,0.5539895458269469,1.0,0.49960884304464986,0.42105263157894746,0.06380575945793338,0.211864406779661,0.16395864106351551,0.12712712712712712,3.8512128047882905e-05,0.9999599737211469
54,714374133,0.0,0.6818181818181818,1.0,0.4,0.2,0.5,1.0,0.0,0.5348837209302325,0.0,0.5,0.6,0.43324354474464677,0.0,0.45681337467041405,0.7128482972136223,0.006493506493506494,0.0423728813559322,0.2481536189069424,0.0,0.9973582626239019,0.0026489891673479302
55,717891558,1.0,0.5227272727272727,0.0,0.8,0.2,0.5,0.0,0.0,0.5348837209302325,1.0,0.6666666666666666,0.4,0.05622216780489575,0.8740564163686929,0.03172717526729059,0.43188854489164097,0.038255223037831736,0.1864406779661017,0.4224519940915805,0.6676676676676677,0.00022045078258756985,0.9997798554663079
56,716632758,1.0,0.5227272727272727,0.0,0.6,0.2,0.0,0.0,0.0,0.5348837209302325,0.2,0.3333333333333333,0.0,0.041227171175746806,0.9388160508541915,0.01263292092834584,0.4876160990712075,0.05540654997176736,0.2542372881355932,0.4224519940915805,0.8438438438438438,3.5927428183314234e-05,0.99996998029086
59,714091983,1.0,0.36363636363636365,1.0,0.4,0.4,0.0,0.5,0.0,0.4883720930232558,0.6,0.6666666666666666,0.6,0.05737097803051604,0.6964640444974176,0.045779851070611076,0.44117647058823534,0.046442687747035576,0.1440677966101695,0.9025110782865584,0.5255255255255256,0.0003479546373081816,0.9996497700600352
60,787584108,1.0,0.6590909090909091,1.0,0.6,1.0,0.5,0.5,0.0,0.7906976744186046,0.6,0.3333333333333333,0.6,0.060394162834779934,0.8009535160905841,0.04105699301712398,0.6044891640866874,0.041431394692264256,0.19491525423728814,0.5945347119645495,0.5875875875875876,0.00021081444511339396,0.999789862036021
61,712030833,0.0,0.5,1.0,0.4,0.2,0.5,0.5,0.3333333333333333,0.5116279069767442,0.2,0.6666666666666666,0.8,1.0,0.0,1.0,0.4976780185758515,0.012775268210050818,0.0423728813559322,0.34859675036927623,0.0,0.9988792629313523,0.0011248485080394678
62,711481533,1.0,0.29545454545454547,1.0,0.2,0.4,1.0,0.5,0.0,0.46511627906976744,0.8,0.5,0.6,0.13567146446095105,0.4970202622169249,0.13536928114043983,0.6377708978328174,0.056888763410502544,0.15254237288135594,0.8316100443131462,0.2112112112112112,0.0002685524173106887,0.9997298226177415
63,710082708,1.0,0.4090909090909091,1.0,0.8,0.8,0.0,1.0,0.0,0.4418604651162791,0.2,0.6666666666666666,0.4,0.6807819165177749,0.8351211760031784,0.6331527250601223,0.6787925696594428,0.05406549971767363,0.13559322033898305,0.5206794682422452,0.08808808808808809,0.00026074728415403535,0.9997398291874547
64,708155733,1.0,0.6136363636363636,1.0,0.4,0.4,0.0,1.0,0.0,0.7209302325581395,0.6,0.3333333333333333,0.4,0.4019535820205154,0.6491855383392928,0.37948019586822357,0.6726006191950465,0.054983060417843024,0.11016949152542373,0.6565731166912852,0.11111111111111112,0.00010305357464672719,0.999899934302867
65,788979258,1.0,0.5681818181818182,1.0,0.8,0.0,0.0,0.5,0.3333333333333333,0.5813953488372093,0.6,0.16666666666666666,0.8,1.0,0.601907032181168,0.9561034972329268,0.36532507739938086,0.05526538678712592,0.1864406779661017,0.4224519940915805,0.044044044044044044,0.00014641208999003363,0.999859908024014
66,807986133,1.0,0.7045454545454546,1.0,0.4,0.6,0.5,0.5,0.0,0.9069767441860465,0.8,0.5,0.6,0.1555640204730075,0.721891140246325,0.13803494335467795,0.3869969040247679,0.05950028232636928,0.211864406779661,0.4719350073855244,0.2762762762762763,0.0002866343091236023,0.9997198160480281
67,788730933,1.0,0.4090909090909091,0.0,0.4,0.0,0.0,0.0,0.0,0.16279069767441862,1.0,0.5,0.6,0.019520704281132003,0.5832340087405642,0.01776142323182569,0.6842105263157896,0.04390175042348955,0.15254237288135594,0.3899556868537667,0.7047047047047047,0.00030357545070592814,0.9996998029086015
70,715971108,1.0,0.5681818181818182,1.0,0.8,0.2,0.0,1.0,0.0,0.6744186046511628,0.4,0.3333333333333333,0.6,1.0,0.7004370282081843,0.9489177990901979,0.8869969040247678,0.07340485601355166,0.2627118644067797,0.7548005908419498,0.051051051051051045,0.00019323288234898375,0.9998098751754476
71,720096558,1.0,0.6590909090909091,0.0,0.4,0.2,0.5,0.0,0.0,0.6744186046511628,0.8,0.5,0.6,0.023511308222760353,0.41080651569328563,0.034161040767247124,0.4938080495356038,0.07269904009034443,0.22033898305084745,0.19054652880354503,0.4674674674674675,0.00029503983713845977,0.9997098094783149
72,719580033,1.0,0.6363636363636364,1.0,0.2,0.2,0.5,0.5,0.0,0.6976744186046512,0.6,0.3333333333333333,0.6,0.04449221076435182,0.8065156932856575,0.025410714803117667,0.5023219814241487,0.052653867871259176,0.09322033898305085,0.27474150664697194,0.6986986986986986,0.00017213900966407954,0.9998298883148743
73,820582308,1.0,0.36363636363636365,1.0,1.0,0.0,0.5,0.5,0.0,0.5581395348837209,1.0,0.3333333333333333,0.4,0.6492198671612598,0.6070719110051649,0.6195346680960797,0.22755417956656349,0.06239412761151891,0.211864406779661,0.3648449039881832,0.06706706706706707,0.00011323026749328676,0.9998899277331539
74,789973308,1.0,0.4090909090909091,1.0,0.2,0.6,0.0,0.5,0.0,0.5116279069767442,0.4,0.5,0.6,0.6915142225729117,0.767580452920143,0.6483643844348507,0.9226006191950467,0.05865330321852061,0.11864406779661017,0.8522895125553914,0.07907907907907907,0.0002685824370535989,0.9997298226177415
75,712876233,1.0,0.6136363636363636,1.0,0.4,0.2,0.0,0.5,0.0,0.5348837209302325,0.8,0.5,0.4,0.11589983584106513,0.601907032181168,0.10877060817662909,0.5704334365325078,0.054983060417843024,0.19491525423728814,0.3005908419497784,0.28728728728728725,0.00017231912812154074,0.9998298883148743
77,714826758,1.0,0.25,0.0,0.6,0.0,0.0,0.0,0.0,0.37209302325581395,0.6,0.6666666666666666,0.4,0.16928927948436562,0.7155343663090982,0.15165300031872048,0.48839009287925705,0.12909373235460192,0.3983050847457627,0.6927621861152142,0.25625625625625625,0.00022440338207074684,0.9997798554663079
78,779058108,1.0,0.5227272727272727,1.0,0.6,0.2,1.0,0.5,0.0,0.3953488372093023,1.0,0.16666666666666666,0.4,0.033185499596404835,0.724274930472785,0.020571958392489785,0.4512383900928793,0.0676171654432524,0.11016949152542373,0.24002954209748892,0.7197197197197197,4.951936711495817e-05,0.9999499671514336
79,710790258,1.0,0.4772727272727273,1.0,0.4,0.2,0.5,0.5,0.0,0.5813953488372093,1.0,0.5,0.4,0.8303388687847101,0.7544696066746126,0.7823718598788862,0.5650154798761611,0.05815923207227555,0.211864406779661,0.27474150664697194,0.06606606606606608,0.00017231912812154074,0.9998298883148743
81,715156383,1.0,0.4090909090909091,1.0,0.2,0.4,0.0,1.0,0.0,0.5348837209302325,1.0,0.3333333333333333,0.4,1.0,0.6090584028605482,0.9555819546257932,0.6222910216718267,0.07714568040654997,0.16101694915254236,0.36779911373707536,0.044044044044044044,0.00010983803654443358,0.9998899277331539
82,711013983,0.0,0.6590909090909091,0.0,0.8,0.2,0.5,0.25,0.0,0.7441860465116279,0.2,0.6666666666666666,0.6,0.02175786103628729,0.0,0.06244023990959928,0.3599071207430341,0.007411067193675889,0.01694915254237288,0.5066469719350074,0.0,0.9982788680731483,0.0017209398658595313
83,755420433,1.0,0.75,0.0,0.2,0.2,0.5,0.5,0.0,0.9069767441860465,0.2,0.5,0.6,0.26285684917633334,0.5629717918156536,0.25245559644192045,0.2035603715170279,0.039384528514963296,0.0847457627118644,0.5834564254062038,0.14014014014014015,0.0002764676228580128,0.9997298226177415
85,716396358,1.0,0.5909090909090909,1.0,0.4,0.2,0.5,0.5,0.0,0.7906976744186046,0.8,0.5,0.0,0.04978278417181364,0.7588398887564561,0.033958218642250744,0.6199690402476782,0.07206380575945794,0.211864406779661,0.4719350073855244,0.6196196196196196,5.872842358171212e-05,0.9999399605817203
86,715398033,1.0,0.6136363636363636,1.0,0.4,0.4,0.0,1.0,0.0,0.5116279069767442,0.6,0.3333333333333333,0.2,0.5321319196921189,0.8168454509336511,0.4920175006519283,0.37693498452012386,0.049548277809147376,0.17796610169491525,0.5125553914327917,0.1081081081081081,5.910266970999269e-05,0.9999399605817203
87,711743883,1.0,0.38636363636363635,0.0,0.6,0.0,0.0,0.0,0.0,0.5116279069767442,0.8,0.3333333333333333,0.6,0.07823095317993693,0.0,0.11656477269434706,0.28095975232198145,0.05131281761716544,0.1864406779661017,0.4224519940915805,0.0,0.00019670516594559747,0.9998098751754476
90,717539808,1.0,0.5681818181818182,0.0,0.4,0.4,0.0,0.0,0.0,0.5348837209302325,0.4,0.3333333333333333,0.4,0.2567197840236776,0.0,0.28763074783414944,0.47291021671826633,0.05406549971767363,0.09322033898305085,0.9638109305760709,0.0,0.00010305357464672719,0.999899934302867
92,714107958,1.0,0.4318181818181818,1.0,0.2,0.2,0.0,0.25,0.0,0.5348837209302325,0.6,0.6666666666666666,0.6,0.15532216568866639,0.0,0.1904499753715991,0.3552631578947369,0.06740542066629022,0.2033898305084746,0.4364844903988183,0.0,0.00033570658220081784,0.9996697831994618
93,789140283,1.0,0.6136363636363636,1.0,0.0,0.2,0.0,0.5,0.0,0.6744186046511628,0.8,0.6666666666666666,0.2,0.03705517614586262,0.8092967818831943,0.018080143713962854,0.5650154798761611,0.054771315640880856,0.16101694915254236,0.6683899556868539,0.7657657657657658,0.00010490479212618983,0.999899934302867
96,772629333,1.0,0.4318181818181818,1.0,0.6,0.2,0.5,0.25,0.0,0.5116279069767442,0.8,0.6666666666666666,0.4,0.060938336099547435,0.4767580452920143,0.06522180048097818,0.3691950464396285,0.056677018633540376,0.1694915254237288,0.2038404726735598,0.34734734734734735,0.00021803919657378335,0.9997798554663079
97,720336708,1.0,0.6136363636363636,1.0,0.6,1.0,0.5,0.25,0.0,0.5116279069767442,0.8,0.5,0.4,0.0710660051938315,0.6777910210568137,0.06026714571320951,0.7174922600619196,0.0775691699604743,0.2711864406779661,0.48153618906942397,0.45045045045045046,0.00026258849505252796,0.9997398291874547
98,802013583,1.0,0.6818181818181818,1.0,0.6,0.6,0.5,1.0,0.0,0.8604651162790697,0.4,0.3333333333333333,0.0,0.24943390864540163,0.8939213349225268,0.215455045924724,0.35294117647058826,0.045736871823828344,0.07627118644067797,0.516248153618907,0.23223223223223224,3.4716631885935955e-05,0.99996998029086
99,711887583,0.0,0.4772727272727273,1.0,0.4,0.8,0.5,0.5,0.0,0.5581395348837209,0.2,0.5,0.6,0.12125087294461223,0.6468017481128328,0.1106249818908817,0.44582043343653255,0.02300959909655562,0.06779661016949153,0.2636632200886263,0.29929929929929927,0.997648453472034,0.0023524344673251777
100,714778833,1.0,0.5227272727272727,0.0,0.6,0.6,0.0,1.0,0.0,0.6976744186046512,0.6,0.6666666666666666,0.0,0.6528174570783338,0.77870480731029,0.6104656216498131,0.38622291021671834,0.054983060417843024,0.1016949152542373,0.7178729689807977,0.0850850850850851,7.328499691887065e-05,0.999929954012007
101,713843283,1.0,0.3409090909090909,0.0,0.6,0.2,0.5,1.0,0.3333333333333333,0.4883720930232558,0.8,0.5,0.6,1.0,0.8156535558204211,0.9405151681974908,0.7074303405572757,0.06895821569734613,0.13559322033898305,0.5206794682422452,0.05905905905905905,0.00030430593111674316,0.9996998029086015
102,779155158,1.0,0.6136363636363636,1.0,0.6,0.2,0.5,1.0,0.0,0.4883720930232558,1.0,0.3333333333333333,0.4,0.04539916620563099,0.5021851410409217,0.04847448787413439,0.34210526315789486,0.052865612648221344,0.19491525423728814,0.34859675036927623,0.43043043043043044,0.00011051848405039822,0.9998899277331539
104,713572683,1.0,0.4090909090909091,1.0,0.6,0.4,0.0,0.5,0.0,0.27906976744186046,0.4,0.5,0.0,0.012809234015666146,0.0,0.053863761481181,0.5905572755417957,0.050536420101637496,0.2033898305084746,0.5620384047267356,0.0,5.93098059360731e-05,0.9999399605817203
105,716657058,1.0,0.38636363636363635,0.0,0.8,0.8,0.5,0.0,0.0,0.46511627906976744,0.2,0.5,0.6,0.2091953189006491,0.3678982916170044,0.21525222379972764,0.49690402476780193,0.07453416149068323,0.2288135593220339,0.3796159527326441,0.11111111111111112,0.00036586641724460406,0.9996397634903219
106,779509983,1.0,0.6136363636363636,1.0,0.4,0.8,0.0,1.0,0.0,0.5348837209302325,1.0,0.16666666666666666,0.4,1.0,0.3698847834723878,0.9730246573754817,0.5479876160990712,0.03613777526821005,0.09322033898305085,0.791728212703102,0.027027027027027025,5.718040550564255e-05,0.9999499671514336
107,717929133,1.0,0.4090909090909091,1.0,0.2,0.0,0.5,0.5,0.0,0.5348837209302325,0.8,0.3333333333333333,0.6,0.39336773717640594,0.9694080254270957,0.34789789354735895,0.9001547987616099,0.051171654432524,0.1694915254237288,0.4719350073855244,0.1691691691691692,0.00017720233963493414,0.9998298883148743
108,808284783,1.0,0.8181818181818182,0.0,0.2,0.2,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.041587228001043086,0.5363777089783283,0.10170807453416149,0.288135593220339,0.7880354505169868,0.0,9.176034749552684e-08,1.0
109,708476808,1.0,0.6363636363636364,1.0,0.8,0.4,1.0,1.0,0.0,0.5348837209302325,1.0,0.5,0.4,0.9780819101690869,0.77870480731029,0.9222032277692463,0.3854489164086688,0.03790231507622812,0.17796610169491525,0.5878877400295421,0.05805805805805806,0.00019981721262728877,0.9997998686057343
110,710916408,1.0,0.7045454545454546,1.0,0.8,0.2,0.5,0.5,0.0,0.6046511627906976,0.6,0.5,0.0,0.2124603584892541,0.7493047278506159,0.1905658737287399,0.34055727554179577,0.058723884810841336,0.1864406779661017,0.2680945347119646,0.22322322322322322,6.196555252552926e-05,0.9999399605817203
112,799825758,1.0,0.36363636363636365,1.0,0.8,0.4,1.0,0.5,0.0,0.5348837209302325,0.8,0.16666666666666666,0.4,0.05516405312340339,0.66507747318236,0.04595369860632226,0.3622291021671827,0.05230095990965556,0.211864406779661,0.23485967503692762,0.5135135135135135,4.852071033414534e-05,0.9999499671514336
114,711844758,1.0,0.5,1.0,0.6,0.2,0.0,0.5,0.0,0.5116279069767442,1.0,0.16666666666666666,0.0,0.36618930578607345,0.5141040921732221,0.3550546171008026,0.5193498452012385,0.061970638057594576,0.2288135593220339,0.7592319054652882,0.0950950950950951,1.3425629555921391e-05,0.9999899934302866
116,826762908,1.0,0.5909090909090909,1.0,0.6,0.4,1.0,0.5,0.0,0.813953488372093,0.4,0.3333333333333333,0.0,0.318574145118917,0.5057608263806118,0.31002810535160663,0.6996904024767803,0.11144833427442123,0.22033898305084745,0.8050221565731168,0.1061061061061061,3.471262925354793e-05,0.99996998029086
118,721074183,1.0,0.5227272727272727,1.0,0.2,1.0,0.5,0.5,0.0,0.5348837209302325,0.6,1.0,0.6,0.686888749822388,0.47516885180770757,0.6652565699881204,0.4582043343653251,0.042419536984754376,0.11864406779661017,0.7178729689807977,0.05005005005005005,0.00031690421655805926,0.9996897963388883
119,715259583,1.0,0.6136363636363636,0.0,0.4,0.4,0.5,0.0,0.0,0.7209302325581395,0.4,0.3333333333333333,0.6,0.11862070216490264,0.755264203416766,0.10019412974821082,0.5386996904024768,0.07361660079051384,0.23728813559322035,0.7178729689807977,0.35535535535535534,0.0001785532280658934,0.9998198817451609
120,718414008,1.0,0.5454545454545454,1.0,0.4,0.2,0.0,1.0,0.0,0.5348837209302325,0.4,0.3333333333333333,0.4,1.0,0.4064362336114422,0.9703589951612436,0.6842105263157896,0.03910220214568041,0.025423728813559324,0.4409158050221566,0.03003003003003003,0.00010622566081423888,0.999899934302867
121,719666283,1.0,0.6590909090909091,0.0,0.2,1.0,0.5,0.0,0.0,0.5348837209302325,0.6,0.16666666666666666,0.0,0.052473418647608516,0.7751291219705999,0.035348998927940196,0.5000000000000001,0.051736307171089777,0.16101694915254236,0.430576070901034,0.6156156156156156,1.9944917057920966e-05,0.9999799868605734
123,785387883,1.0,0.4772727272727273,0.0,0.6,0.4,0.0,0.25,0.0,0.6511627906976745,0.6,0.5,0.6,0.07103577334578885,0.611839491458085,0.065047952945267,0.34520123839009287,0.07651044607566347,0.3135593220338983,0.2614475627769572,0.4074074074074074,0.0002976915810955279,0.9996998029086015
124,771075258,1.0,0.6590909090909091,1.0,0.4,0.6,0.0,1.0,0.3333333333333333,0.6744186046511628,0.2,0.5,0.4,1.0,0.6066746126340882,0.9557558021615044,0.31424148606811153,0.05350084697910785,0.2711864406779661,0.241506646971935,0.044044044044044044,0.00015044474212097121,0.9998499014543007
125,711318033,1.0,0.4772727272727273,1.0,0.6,0.2,0.0,0.5,0.0,0.5348837209302325,0.6,0.3333333333333333,0.4,0.04497592033303404,0.0,0.08469272448063049,0.4303405572755419,0.056041784302653865,0.11864406779661017,0.6041358936484491,0.0,0.00011051848405039822,0.9998899277331539
126,783554958,1.0,0.7272727272727273,1.0,0.8,0.2,0.0,1.0,0.0,0.9069767441860465,1.0,0.16666666666666666,0.0,0.9266575366485579,0.0,0.9297076463941124,0.3459752321981424,0.06055900621118013,0.1694915254237288,0.2481536189069424,0.0,1.365177828584494e-05,0.9999899934302866
127,720201033,0.0,0.6136363636363636,1.0,0.4,0.2,0.5,0.5,0.0,0.6511627906976745,0.4,0.5,0.4,0.30929296776982684,0.8847834723877632,0.2734911482629734,0.3885448916408669,0.014822134387351778,0.11016949152542373,0.24002954209748892,0.19119119119119118,0.9951167884866066,0.004886668293201218
129,710806083,1.0,0.5454545454545454,0.0,0.2,0.0,0.5,0.0,0.3333333333333333,0.5348837209302325,0.6,0.3333333333333333,0.4,0.3159137424911648,0.8303535955502582,0.2838061020485035,0.44891640866873067,0.04425465838509317,0.1694915254237288,0.5443131462333826,0.17617617617617617,9.165107563133422e-05,0.9999099408725804
130,714752208,1.0,0.36363636363636365,0.0,0.2,0.2,0.5,0.0,0.0,0.5348837209302325,0.8,0.16666666666666666,0.4,0.028862345326307454,0.788637266587207,0.011734708660504738,0.5170278637770899,0.03303218520609825,0.05084745762711865,0.5539143279172822,0.8308308308308308,4.406177785388286e-05,0.9999599737211469
134,711402333,1.0,0.4772727272727273,1.0,0.4,1.0,0.0,0.0,0.0,0.5581395348837209,0.2,0.16666666666666666,0.6,0.05431756137820949,0.3166468017481128,0.07055312490945441,0.3258513931888546,0.06938170525127046,0.1864406779661017,0.7178729689807977,0.24624624624624625,0.0001264689741166873,0.9998799211634406
