Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
0.0,0.5909090909090909,0.0,0.6000000000000001,0.6000000000000001,1.0,0.0,0.0,0.6511627906976745,1.0000000000000002,0.6000000000000001,0.4,0.03578543852807179,0.6154151767977751,0.031002810535160664,0.9295665634674926,0.09713839380813748,0.1639344262295082,0.8043631245601689,0.5915915915915916,0.00019765543922219505,0.9997998373177799
1.0,0.6363636363636364,0.0,0.2,0.6000000000000001,1.0,0.0,0.0,0.627906976744186,0.2,0.6000000000000001,0.2,0.0,0.3210170838299563,0.018175759858604004,0.6787925696594428,0.013846481573528371,0.07377049180327869,0.633356790992259,0.5625625625625627,0.9910727898119253,0.00892450339013033
0.0,0.5227272727272728,1.0,0.4,0.8,1.0,1.0,0.0,0.5348837209302325,0.6000000000000001,0.4,0.0,0.5539895458269469,1.0,0.49960884304464986,0.4210526315789475,0.06419086842292127,0.20491803278688528,0.17593244194229415,0.12712712712712715,3.851790953659155e-05,0.999959967463556
1.0,0.6818181818181818,1.0,0.4,0.6000000000000001,1.0,1.0,0.0,0.5348837209302325,0.0,0.6000000000000001,0.6000000000000001,0.4332435447446467,0.0,0.45681337467041405,0.7128482972136223,0.006532698998792871,0.04098360655737705,0.25615763546798026,0.0,0.9975079872905486,0.002493066239586224
0.0,0.5227272727272728,0.0,0.8,0.6000000000000001,0.5,0.0,0.0,0.5348837209302325,1.0000000000000002,0.8,0.4,0.05622216780489576,0.8740564163686929,0.03172717526729059,0.431888544891641,0.03848611801462758,0.18032786885245902,0.422237860661506,0.6676676676676677,0.00022048387693407686,0.9997798210495581
0.0,0.5227272727272728,0.0,0.6000000000000001,0.6000000000000001,0.0,0.0,0.0,0.5348837209302325,0.2,0.4,0.0,0.041227171175746806,0.9388160508541915,0.01263292092834584,0.48761609907120756,0.055740964283178304,0.24590163934426232,0.422237860661506,0.8438438438438439,3.593282165365464e-05,0.999969975597667
0.0,0.6818181818181818,1.0,0.4,0.0,1.0,0.25,0.0,0.8604651162790699,0.6000000000000001,0.4,0.6000000000000001,0.09129111153435701,0.7469209376241558,0.07460956740938197,0.7639318885448918,0.06490094440105092,0.1557377049180328,0.9971850809289233,0.42242242242242245,0.00018931870594117903,0.9998098454518911
0.0,0.36363636363636365,1.0,0.4,0.2,0.0,0.4166666666666667,0.0,0.4883720930232558,0.6000000000000001,0.8,0.6000000000000001,0.05737097803051603,0.6964640444974176,0.045779851070611076,0.44117647058823534,0.04672299936093162,0.13934426229508198,0.8796622097114708,0.5255255255255256,0.00034800687269242764,0.999649715306115
0.0,0.6590909090909091,1.0,0.6000000000000001,0.6000000000000001,1.0,0.6666666666666667,0.0,0.7906976744186046,0.6000000000000001,0.4,0.6000000000000001,0.060394162834779934,0.8009535160905841,0.04105699301712399,0.6044891640866874,0.04168145991621104,0.18852459016393444,0.5862068965517241,0.5875875875875876,0.00021084609284089748,0.9997898291836691
1.0,0.4999999999999999,1.0,0.4,0.6000000000000001,1.0,0.4166666666666667,1.0,0.5116279069767442,0.2,0.8,0.8,1.0000000000000002,0.0,1.0,0.49767801857585153,0.012852375204146844,0.04098360655737705,0.3518648838845883,0.0,0.9990292159324626,0.0009686873006035656
0.0,0.2954545454545454,1.0,0.2,0.2,0.5,0.4166666666666667,0.0,0.4651162790697675,0.8,0.6000000000000001,0.6000000000000001,0.13567146446095105,0.4970202622169249,0.13536928114043983,0.6377708978328174,0.0572321238372506,0.14754098360655737,0.8121041520056298,0.21121121121121122,0.0002685927327346099,0.9997297803790031
0.0,0.40909090909090906,1.0,0.8,0.8,0.0,1.0,0.0,0.4418604651162791,0.2,0.8,0.4,0.6807819165177749,0.8351211760031784,0.6331527250601223,0.6787925696594428,0.05439181992473195,0.13114754098360656,0.5158339197748064,0.08808808808808809,0.0002607864278616297,0.9997397885131141
0.0,0.6136363636363636,1.0,0.4,0.2,0.0,1.0,0.0,0.7209302325581396,0.6000000000000001,0.4,0.4,0.40195358202051534,0.6491855383392928,0.37948019586822357,0.6726006191950467,0.05531491869630051,0.10655737704918034,0.645320197044335,0.11111111111111112,0.0001030690451779184,0.9998999186588899
0.0,0.5681818181818182,1.0,0.8,0.0,0.0,0.6666666666666667,1.0,0.5813953488372093,0.6000000000000001,0.2,0.8,1.0000000000000002,0.601907032181168,0.9561034972329268,0.36532507739938086,0.05559894908755238,0.18032786885245902,0.422237860661506,0.044044044044044044,0.0001464340695556404,0.9998598861224461
0.0,0.7045454545454545,1.0,0.4,0.4,1.0,0.4166666666666667,0.0,0.9069767441860465,0.8,0.6000000000000001,0.6000000000000001,0.15556402047300752,0.721891140246325,0.13803494335467795,0.3869969040247679,0.05985940495633034,0.20491803278688528,0.46938775510204084,0.2762762762762763,0.0002866773390236807,0.9997197722448921
0.0,0.40909090909090906,0.0,0.4,0.0,0.0,0.0,0.0,0.16279069767441862,1.0000000000000002,0.6000000000000001,0.6000000000000001,0.019520704281132013,0.5832340087405642,0.01776142323182569,0.6842105263157896,0.044166725839664855,0.14754098360655737,0.3912737508796622,0.7047047047047047,0.0003036210238313159,0.99969975597667
0.0,0.5681818181818182,1.0,0.8,0.6000000000000001,0.0,1.0,0.0,0.6744186046511628,0.4000000000000001,0.4,0.6000000000000001,1.0000000000000002,0.7004370282081843,0.9489177990901979,0.886996904024768,0.07384790172548464,0.25409836065573776,0.7389162561576355,0.05105105105105105,0.00019326189071035106,0.9998098454518911
0.0,0.6590909090909091,0.0,0.4,0.6000000000000001,1.0,0.0,0.0,0.6744186046511628,0.8,0.6000000000000001,0.6000000000000001,0.023511308222760353,0.41080651569328563,0.03416104076724713,0.4938080495356038,0.07313782574735497,0.21311475409836064,0.2012667135819845,0.46746746746746753,0.00029508412888689013,0.999709764110781
0.0,0.6363636363636364,1.0,0.2,0.6000000000000001,1.0,0.4166666666666667,0.0,0.6976744186046512,0.6000000000000001,0.4,0.6000000000000001,0.044492210764351815,0.8065156932856575,0.025410714803117667,0.5023219814241486,0.052971667968472635,0.0901639344262295,0.28149190710767064,0.6986986986986987,0.00017216485138696357,0.9998298617201131
0.0,0.36363636363636365,1.0,1.0,0.0,1.0,0.6666666666666667,0.0,0.5581395348837209,1.0000000000000002,0.4,0.4,0.6492198671612597,0.6070719110051649,0.6195346680960798,0.22755417956656349,0.06277071646666194,0.20491803278688528,0.3673469387755102,0.06706706706706708,0.0001132472657623041,0.9998899105247789
0.0,0.40909090909090906,1.0,0.2,0.4,0.0,0.4166666666666667,0.0,0.5116279069767442,0.4000000000000001,0.6000000000000001,0.6000000000000001,0.6915142225729117,0.767580452920143,0.6483643844348507,0.9226006191950467,0.05900731378257475,0.11475409836065573,0.8318085855031667,0.07907907907907909,0.00026862275698412137,0.9997297803790031
0.0,0.6136363636363636,1.0,0.4,0.6000000000000001,0.0,0.6666666666666667,0.0,0.5348837209302325,0.8,0.6000000000000001,0.4,0.11589983584106514,0.601907032181168,0.1087706081766291,0.5704334365325079,0.05531491869630051,0.18852459016393444,0.30612244897959184,0.2872872872872873,0.00017234499688403236,0.9998298617201131
0.0,0.25,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.37209302325581395,0.6000000000000001,0.8,0.4,0.16928927948436562,0.7155343663090982,0.15165300031872048,0.4883900928792571,0.12987289639991478,0.38524590163934425,0.6798029556650246,0.2562562562562563,0.0002244370697864194,0.9997798210495581
0.0,0.5227272727272728,1.0,0.6000000000000001,0.6000000000000001,0.5,0.4166666666666667,0.0,0.39534883720930236,1.0000000000000002,0.2,0.4,0.03318549959640483,0.724274930472785,0.02057195839248979,0.4512383900928793,0.06802527870482142,0.10655737704918034,0.24841660802251933,0.7197197197197197,4.952680102412771e-05,0.999949959329445
0.0,0.4772727272727272,1.0,0.4,0.6000000000000001,1.0,0.6666666666666667,0.0,0.5813953488372093,1.0000000000000002,0.6000000000000001,0.4,0.83033886878471,0.7544696066746126,0.7823718598788862,0.5650154798761611,0.05851026059788399,0.20491803278688528,0.28149190710767064,0.06606606606606608,0.00017234499688403236,0.9998298617201131
0.0,0.4772727272727272,1.0,0.6000000000000001,0.6000000000000001,1.0,0.4166666666666667,0.0,0.5581395348837209,0.6000000000000001,0.8,0.0,0.21551377514156064,0.6734207389749702,0.19902645380001738,0.8684210526315792,0.0672441951288788,0.25409836065573776,0.9936664320900773,0.19819819819819823,7.5608866574735e-05,0.999929943061223
0.0,0.40909090909090906,1.0,0.2,0.6000000000000001,0.5,1.0,0.0,0.5348837209302325,1.0000000000000002,0.4,0.4,1.0000000000000002,0.6090584028605482,0.9555819546257932,0.6222910216718267,0.07761130440957183,0.1557377049180328,0.3701618578465869,0.044044044044044044,0.00010985452556750887,0.9998899105247789
1.0,0.6590909090909091,0.0,0.8,1.0,1.0,0.25,0.0,0.744186046511628,0.2,0.8,0.6000000000000001,0.02175786103628729,0.0,0.06244023990959928,0.3599071207430341,0.0074557977703614345,0.01639344262295081,0.5024630541871921,0.0,0.9984287309422335,0.0015648718495957594
0.0,0.7500000000000001,0.0,0.2,0.6000000000000001,1.0,0.0,0.0,0.9069767441860465,0.2,0.6000000000000001,0.6000000000000001,0.2628568491763333,0.5629717918156536,0.25245559644192045,0.20356037151702794,0.039622239579635024,0.0819672131147541,0.5756509500351864,0.14014014014014017,0.00027650912652246544,0.9997297803790031
0.0,0.5909090909090909,1.0,0.4,0.6000000000000001,1.0,0.4166666666666667,0.0,0.7906976744186046,0.8,0.6000000000000001,0.0,0.04978278417181365,0.7588398887564561,0.03395821864225075,0.6199690402476783,0.07249875736703829,0.20491803278688528,0.46938775510204084,0.6196196196196196,5.873723996592729e-05,0.999939951195334
0.0,0.6136363636363636,1.0,0.4,0.2,0.0,1.0,0.0,0.5116279069767442,0.6000000000000001,0.4,0.2,0.5321319196921189,0.8168454509336511,0.4920175006519283,0.3769349845201239,0.049847333664702134,0.1721311475409836,0.5080928923293455,0.10810810810810811,5.9111542276503524e-05,0.999939951195334
0.0,0.38636363636363635,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.5116279069767442,0.8,0.4,0.6000000000000001,0.07823095317993695,0.0,0.11656477269434706,0.28095975232198145,0.05162252361002628,0.18032786885245902,0.422237860661506,0.0,0.0001967346955705102,0.9998098454518911
0.0,0.5681818181818182,0.0,0.4,0.2,0.0,0.0,0.0,0.5348837209302325,0.4000000000000001,0.4,0.4,0.25671978402367757,0.0,0.2876307478341495,0.47291021671826633,0.05439181992473195,0.0901639344262295,0.9380717804363125,0.0,0.0001030690451779184,0.9998999186588899
0.0,0.43181818181818177,1.0,0.2,0.6000000000000001,0.0,0.25,0.0,0.5348837209302325,0.6000000000000001,0.8,0.6000000000000001,0.1553221656886664,0.0,0.1904499753715991,0.3552631578947369,0.06781225591138253,0.19672131147540986,0.43560872624912034,0.0,0.00033575697889175107,0.999669731574337
0.0,0.6136363636363636,1.0,0.0,0.6000000000000001,0.0,0.6666666666666667,0.0,0.6744186046511628,0.8,0.8,0.2,0.03705517614586263,0.8092967818831943,0.018080143713962854,0.5650154798761611,0.05510189590286162,0.1557377049180328,0.6565798733286419,0.7657657657657658,0.00010492054056445856,0.9998999186588899
0.0,0.43181818181818177,1.0,0.6000000000000001,0.6000000000000001,1.0,0.25,0.0,0.5116279069767442,0.8,0.8,0.4,0.06093833609954744,0.4767580452920143,0.06522180048097818,0.3691950464396285,0.05701910104381169,0.1639344262295082,0.2139338494018297,0.34734734734734735,0.0002180719288899894,0.9997798210495581
0.0,0.6136363636363636,1.0,0.6000000000000001,1.0,1.0,0.25,0.0,0.5116279069767442,0.8,0.6000000000000001,0.4,0.0710660051938315,0.6777910210568137,0.06026714571320952,0.7174922600619196,0.07803734999644962,0.2622950819672131,0.47853624208304013,0.4504504504504505,0.0002626279151649994,0.9997397885131141
0.0,0.6818181818181818,1.0,0.6000000000000001,0.4,1.0,1.0,0.0,0.8604651162790699,0.4000000000000001,0.4,0.0,0.24943390864540163,0.8939213349225268,0.215455045924724,0.35294117647058826,0.04601292338280197,0.07377049180327869,0.5116115411681914,0.23223223223223227,3.4721843590025656e-05,0.999969975597667
1.0,0.4772727272727272,1.0,0.4,0.4,1.0,0.6666666666666667,0.0,0.5581395348837209,0.2,0.6000000000000001,0.6000000000000001,0.12125087294461226,0.6468017481128328,0.1106249818908817,0.4458204334365326,0.02314847688702692,0.06557377049180327,0.270935960591133,0.2992992992992993,0.9977982217024928,0.0021964651770726663
0.0,0.5227272727272728,0.0,0.6000000000000001,0.4,0.0,0.6666666666666667,0.0,0.6976744186046512,0.6000000000000001,0.8,0.0,0.6528174570783337,0.77870480731029,0.6104656216498131,0.38622291021671834,0.05531491869630051,0.09836065573770492,0.7037297677691766,0.0850850850850851,7.329599855403535e-05,0.999929943061223
0.0,0.34090909090909094,0.0,0.6000000000000001,0.8,1.0,0.25,1.0,0.4883720930232558,0.8,0.6000000000000001,0.6000000000000001,1.0000000000000002,0.8156535558204211,0.9405151681974908,0.7074303405572757,0.06937442306326778,0.13114754098360656,0.5158339197748064,0.05905905905905906,0.0003043516139027615,0.99969975597667
0.0,0.6136363636363636,1.0,0.6000000000000001,0.6000000000000001,1.0,1.0,0.0,0.4883720930232558,1.0000000000000002,0.4,0.4,0.045399166205630996,0.5021851410409217,0.04847448787413439,0.34210526315789486,0.05318469076191153,0.18852459016393444,0.3518648838845883,0.43043043043043044,0.00011053507522310201,0.9998899105247789
0.0,0.40909090909090906,1.0,0.6000000000000001,0.2,0.0,0.4166666666666667,0.0,0.2790697674418605,0.4000000000000001,0.6000000000000001,0.0,0.012809234015666152,0.0,0.05386376148118101,0.5905572755417958,0.050841440034083654,0.19672131147540986,0.5552427867698804,0.0,5.9318709598132603e-05,0.999939951195334
0.0,0.38636363636363635,0.0,0.8,0.8,1.0,0.0,0.0,0.4651162790697675,0.2,0.6000000000000001,0.6000000000000001,0.2091953189006491,0.3678982916170044,0.21525222379972764,0.496904024767802,0.07498402329049209,0.22131147540983606,0.38142153413089375,0.11111111111111112,0.00036592134156760017,0.999639707172004
0.0,0.6136363636363636,1.0,0.4,0.8,0.0,1.0,0.0,0.5348837209302325,1.0000000000000002,0.2,0.4,1.0000000000000002,0.36988478347238773,0.9730246573754817,0.5479876160990713,0.036355890080238595,0.0901639344262295,0.7741027445460943,0.02702702702702703,5.71889894994529e-05,0.999949959329445
0.0,0.40909090909090906,1.0,0.2,0.0,1.0,0.4166666666666667,0.0,0.5348837209302325,0.8,0.4,0.6000000000000001,0.3933677371764059,0.9694080254270957,0.347897893547359,0.9001547987616101,0.05148050841440034,0.1639344262295082,0.46938775510204084,0.1691691691691692,0.0001772289414712302,0.9998298617201131
0.0,0.8181818181818182,0.0,0.2,0.8,1.0,0.0,0.0,1.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.041587228001043086,0.5363777089783281,0.10232194844848401,0.2786885245901639,0.7705840957072484,0.0,9.177412267336796e-08,1.0
0.0,0.6363636363636364,1.0,0.8,0.2,0.5,1.0,0.0,0.5348837209302325,1.0000000000000002,0.6000000000000001,0.4,0.9780819101690869,0.77870480731029,0.9222032277692465,0.3854489164086688,0.038131080025562744,0.1721311475409836,0.5798733286418015,0.05805805805805807,0.0001998472094365318,0.9997998373177799
0.0,0.7045454545454545,1.0,0.8,0.6000000000000001,1.0,0.4166666666666667,0.0,0.6046511627906976,0.6000000000000001,0.6000000000000001,0.0,0.21246035848925413,0.7493047278506159,0.1905658737287399,0.34055727554179577,0.05907832138038771,0.18032786885245902,0.27515833919774807,0.22322322322322324,6.197485487157998e-05,0.999939951195334
0.0,0.36363636363636365,1.0,0.8,0.2,0.5,0.4166666666666667,0.0,0.5348837209302325,0.8,0.2,0.4,0.05516405312340338,0.66507747318236,0.04595369860632226,0.36222910216718274,0.0526166299794078,0.20491803278688528,0.2434904996481351,0.5135135135135136,4.8527994323713065e-05,0.999949959329445
0.0,0.4999999999999999,1.0,0.6000000000000001,0.6000000000000001,0.0,0.6666666666666667,0.0,0.5116279069767442,1.0000000000000002,0.2,0.0,0.3661893057860734,0.5141040921732221,0.3550546171008026,0.5193498452012386,0.06234467087978414,0.22131147540983606,0.7431386347642506,0.0950950950950951,1.342764502817957e-05,0.999989991865889
0.0,0.5909090909090909,1.0,0.6000000000000001,0.2,0.5,0.6666666666666667,0.0,0.813953488372093,0.4000000000000001,0.4,0.0,0.31857414511891696,0.5057608263806118,0.3100281053516067,0.6996904024767803,0.11212099694667331,0.21311475409836064,0.7867698803659395,0.10610610610610612,3.4717840356757475e-05,0.999969975597667
0.0,0.6136363636363636,0.0,0.4,0.2,1.0,0.0,0.0,0.7209302325581396,0.4000000000000001,0.4,0.6000000000000001,0.11862070216490267,0.755264203416766,0.10019412974821082,0.5386996904024768,0.07406092451892353,0.22950819672131148,0.7037297677691766,0.3553553553553554,0.00017858003269924602,0.9998198535860021
0.0,0.5454545454545455,1.0,0.4,0.6000000000000001,0.0,1.0,0.0,0.5348837209302325,0.4000000000000001,0.4,0.4,1.0000000000000002,0.4064362336114422,0.9703589951612436,0.6842105263157896,0.03933820918838317,0.02459016393442623,0.4398311048557354,0.030030030030030033,0.00010624160754296291,0.9998999186588899
0.0,0.6590909090909091,0.0,0.2,1.0,1.0,0.0,0.0,0.5348837209302325,0.6000000000000001,0.2,0.0,0.05247341864760852,0.7751291219705999,0.0353489989279402,0.5000000000000002,0.05204856919690408,0.1557377049180328,0.4299788881069669,0.6156156156156156,1.9947911213752128e-05,0.999979983731778
0.0,0.4772727272727272,0.0,0.6000000000000001,0.2,0.0,0.25,0.0,0.6511627906976745,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.07103577334578887,0.611839491458085,0.06504795294526701,0.3452012383900929,0.07697223602925514,0.30327868852459017,0.26882477128782545,0.40740740740740744,0.0002977362709270693,0.99969975597667
0.0,0.6590909090909091,1.0,0.4,0.4,0.0,1.0,1.0,0.6744186046511628,0.2,0.6000000000000001,0.4,1.0000000000000002,0.6066746126340882,0.9557558021615044,0.31424148606811153,0.05382375914222823,0.2622950819672131,0.2498240675580577,0.044044044044044044,0.00015046732707334684,0.9998498779883349
0.0,0.4772727272727272,1.0,0.6000000000000001,0.6000000000000001,0.0,0.4166666666666667,0.0,0.5348837209302325,0.6000000000000001,0.4,0.4,0.04497592033303404,0.0,0.08469272448063049,0.43034055727554194,0.056380032663495006,0.11475409836065573,0.5953553835327234,0.0,0.00011053507522310201,0.9998899105247789
0.0,0.7272727272727272,1.0,0.8,0.6000000000000001,0.0,1.0,0.0,0.9069767441860465,1.0000000000000002,0.2,0.0,0.9266575366485579,0.0,0.9297076463941124,0.34597523219814247,0.06092451892352482,0.1639344262295082,0.25615763546798026,0.0,1.3653827707832585e-05,0.999989991865889
1.0,0.6136363636363636,1.0,0.4,0.6000000000000001,1.0,0.6666666666666667,0.0,0.6511627906976745,0.4000000000000001,0.6000000000000001,0.4,0.3092929677698268,0.8847834723877632,0.2734911482629734,0.388544891640867,0.014911595540722862,0.10655737704918034,0.24841660802251933,0.1911911911911912,0.9952661766603594,0.004731095197621867
0.0,0.5909090909090909,1.0,0.4,0.2,0.0,0.25,0.0,0.744186046511628,0.4000000000000001,0.2,0.4,0.36561490067326324,0.5164878823996821,0.3543302523686727,0.5619195046439629,0.07178868138890862,0.1557377049180328,0.9971850809289233,0.09609609609609611,4.5914883807898795e-05,0.999959967463556
0.0,0.5454545454545455,0.0,0.2,0.0,0.0,0.0,1.0,0.5348837209302325,0.6000000000000001,0.4,0.4,0.3159137424911648,0.8303535955502582,0.2838061020485035,0.44891640866873067,0.044521763828729674,0.1639344262295082,0.5383532723434201,0.17617617617617617,9.166483440514797e-05,0.999909926793001
